"userId","itemId","rating","time"
"11579","94737",8,2013-03-09
"11579","325710",10,2013-03-17
"11579","770828",7,2013-06-20
"11579","796366",9,2013-07-08
"11579","800369",7,2013-04-22
"11579","804497",8,2013-07-04
"11579","816711",7,2013-07-01
"11579","945513",8,2013-06-27
"11579","1232829",8,2013-06-03
"11579","1300854",9,2013-04-27
"11579","1318514",8,2013-04-22
"11579","1323594",8,2013-07-10
"11579","1343727",8,2013-09-05
"11579","1386703",7,2013-03-21
"11579","1611224",7,2013-03-22
"11579","1670345",8,2013-09-01
"11579","1790886",6,2013-03-17
"11579","1905041",10,2013-06-04
"11579","1951261",7,2013-05-31
"11580","33467",10,2013-04-10
"11580","33870",9,2013-04-09
"11580","34583",10,2013-04-09
"11580","43265",8,2013-04-09
"11580","47396",9,2013-04-10
"11580","66921",9,2013-04-10
"11580","71315",10,2013-04-09
"11580","75314",9,2013-04-10
"11580","76759",10,2013-04-09
"11580","78748",9,2013-04-10
"11580","78788",10,2013-04-09
"11580","80684",10,2013-04-09
"11580","81505",10,2013-04-09
"11580","82971",10,2013-04-09
"11580","83658",10,2013-04-09
"11580","83929",8,2013-04-09
"11580","86066",9,2013-04-10
"11580","86190",8,2013-04-09
"11580","87363",8,2013-04-09
"11580","87469",7,2013-04-09
"11580","90670",8,2013-04-10
"11580","93407",9,2013-04-10
"11580","93437",9,2013-04-09
"11580","93822",9,2013-04-10
"11580","94799",6,2013-04-09
"11580","94964",8,2013-04-09
"11580","96487",7,2013-04-09
"11580","97165",9,2013-04-09
"11580","97576",9,2013-04-09
"11580","99487",9,2013-04-08
"11580","101507",8,2013-04-10
"11580","102511",9,2013-04-09
"11580","102536",9,2013-04-08
"11580","102926",10,2013-04-10
"11580","103874",8,2013-04-08
"11580","104257",8,2013-04-09
"11580","105265",9,2013-04-10
"11580","105415",7,2013-04-10
"11580","108052",10,2013-04-10
"11580","108399",9,2013-04-10
"11580","108473",7,2013-04-09
"11580","109040",9,2013-04-10
"11580","109686",8,2013-04-10
"11580","110148",8,2013-04-10
"11580","110912",10,2013-04-10
"11580","110950",9,2013-04-08
"11580","111161",10,2013-04-09
"11580","114369",9,2013-04-09
"11580","114746",10,2013-04-09
"11580","114814",10,2013-04-10
"11580","117665",8,2013-04-10
"11580","117951",9,2013-04-10
"11580","117998",6,2013-04-10
"11580","118799",9,2013-04-10
"11580","119116",8,2013-04-10
"11580","119177",9,2013-04-09
"11580","119217",9,2013-04-09
"11580","119822",7,2013-04-09
"11580","120383",6,2013-04-09
"11580","120586",9,2013-04-09
"11580","120632",7,2013-04-10
"11580","120689",10,2013-04-09
"11580","120815",10,2013-04-10
"11580","120890",7,2013-04-10
"11580","129387",8,2013-04-10
"11580","133093",10,2013-04-10
"11580","134273",6,2013-04-10
"11580","137523",10,2013-04-09
"11580","139134",8,2013-04-09
"11580","172493",8,2013-04-08
"11580","172495",10,2013-04-09
"11580","187078",6,2013-04-10
"11580","208092",9,2013-04-10
"11580","209144",9,2013-04-10
"11580","217869",7,2013-04-10
"11580","268126",8,2013-04-10
"11580","277027",9,2013-04-10
"11580","286106",5,2013-04-09
"11580","307901",5,2013-04-10
"11580","317248",9,2013-04-09
"11580","338013",10,2013-04-10
"11580","358273",8,2013-04-09
"11580","370032",3,2013-04-10
"11580","399295",8,2013-04-10
"11580","407887",8,2013-04-09
"11580","421715",9,2013-04-09
"11580","425210",9,2013-04-10
"11580","426883",7,2013-04-10
"11580","443680",9,2013-04-09
"11580","448011",4,2013-04-10
"11580","478304",2,2013-04-09
"11580","480249",9,2013-04-09
"11580","770828",9,2013-06-23
"11580","796366",8,2013-04-08
"11580","816711",8,2013-07-11
"11580","947798",7,2013-04-08
"11580","976051",8,2013-04-10
"11580","1014759",7,2013-04-09
"11580","1142977",6,2013-04-08
"11580","1152836",7,2013-04-09
"11580","1156398",8,2013-04-09
"11580","1164999",8,2013-08-07
"11580","1192628",8,2013-04-09
"11580","1375666",10,2013-04-10
"11580","1453405",8,2013-06-23
"11580","1454029",8,2013-04-10
"11580","1483013",8,2013-04-20
"11580","1535108",9,2013-09-02
"11580","1560747",8,2013-04-09
"11580","1623205",9,2013-04-08
"11580","1637688",8,2013-04-09
"11580","1637725",7,2013-04-08
"11580","1649419",9,2013-04-09
"11580","1690953",8,2013-07-11
"11580","1790885",8,2013-04-09
"11580","1817273",8,2013-08-11
"11580","2184339",7,2013-07-11
"11580","2357820",8,2013-04-08
"11581","1817273",6,2013-05-12
"11582","116629",9,2013-08-18
"11582","118880",7,2013-08-19
"11582","119528",7,2013-08-13
"11582","120903",7,2013-07-30
"11582","290334",8,2013-07-31
"11582","332452",8,2013-09-01
"11582","357413",6,2013-07-16
"11582","364725",6,2013-07-14
"11582","366551",6,2013-09-22
"11582","373051",6,2013-08-04
"11582","376994",6,2013-07-31
"11582","433400",6,2013-08-27
"11582","455967",5,2013-07-10
"11582","458525",7,2013-07-23
"11582","478311",7,2013-08-14
"11582","814255",6,2013-08-08
"11582","832266",7,2013-08-26
"11582","1232200",6,2013-09-11
"11582","1270798",8,2013-07-21
"11582","1397514",6,2013-08-10
"11582","1430132",7,2013-08-06
"11582","1456635",7,2013-07-18
"11582","1636826",5,2013-08-20
"11582","1690953",10,2013-07-06
"11582","1790886",7,2013-09-14
"11582","1854564",7,2013-08-08
"11583","1210819",7,2013-07-09
"11583","1690953",7,2013-07-09
"11583","1723121",7,2013-08-10
"11583","1911644",7,2013-03-16
"11583","2404463",10,2013-07-09
"11584","60153",7,2013-08-12
"11584","68646",10,2013-08-12
"11584","71562",10,2013-08-12
"11584","167260",8,2013-08-12
"11584","372784",10,2013-08-16
"11584","407887",9,2013-08-12
"11584","477348",9,2013-08-12
"11584","887912",9,2013-08-12
"11584","1124035",8,2013-08-16
"11584","1175709",7,2013-08-16
"11584","1345836",10,2013-08-16
"11584","1549572",7,2013-08-17
"11584","1855199",10,2013-08-23
"11584","2105044",6,2013-08-18
"11585","407887",10,2013-08-09
"11585","903624",10,2013-03-04
"11585","910970",9,2013-06-07
"11585","1074638",9,2013-07-07
"11585","1213663",8,2013-07-19
"11585","1409024",6,2013-03-04
"11585","1853728",9,2013-06-07
"11585","2302755",8,2013-04-20
"11586","2467480",9,2013-06-22
"11587","1245112",9,2013-03-10
"11587","2099556",9,2013-04-16
"11588","68646",9,2013-06-03
"11588","70047",10,2013-05-17
"11588","71562",8,2013-07-24
"11588","74483",7,2013-08-11
"11588","75314",6,2013-06-04
"11588","76759",9,2013-04-18
"11588","77651",7,2013-06-04
"11588","77745",8,2013-06-05
"11588","79116",9,2013-06-04
"11588","79817",6,2013-07-24
"11588","80684",10,2013-04-18
"11588","80736",7,2013-02-28
"11588","81505",9,2013-06-27
"11588","81696",6,2013-06-05
"11588","82198",6,2013-06-03
"11588","82348",8,2013-04-17
"11588","82694",8,2013-06-03
"11588","83658",7,2013-05-28
"11588","84787",9,2013-04-20
"11588","84827",7,2013-07-03
"11588","86190",8,2013-04-18
"11588","87175",7,2013-06-05
"11588","87182",6,2013-02-28
"11588","87332",7,2013-06-05
"11588","87800",8,2013-06-05
"11588","88170",7,2013-05-06
"11588","88247",10,2013-05-28
"11588","88763",8,2013-06-05
"11588","89092",7,2013-06-05
"11588","89530",6,2013-06-05
"11588","90060",8,2013-07-18
"11588","90180",8,2013-08-01
"11588","90329",8,2013-06-03
"11588","90670",7,2013-07-18
"11588","91217",9,2013-07-24
"11588","92890",8,2013-06-05
"11588","93177",8,2013-07-09
"11588","93407",7,2013-06-05
"11588","93409",8,2013-07-01
"11588","93428",5,2013-06-03
"11588","93692",5,2013-08-24
"11588","93870",8,2013-07-01
"11588","93894",6,2013-03-29
"11588","94006",8,2013-06-28
"11588","94291",7,2013-06-05
"11588","94862",7,2013-08-22
"11588","95294",6,2013-04-17
"11588","96071",7,2013-08-15
"11588","97366",9,2013-06-04
"11588","97742",5,2013-06-03
"11588","99365",6,2013-06-27
"11588","99653",8,2013-06-04
"11588","99685",9,2013-05-28
"11588","99871",7,2013-05-28
"11588","100403",8,2013-07-03
"11588","100502",5,2013-07-01
"11588","101540",7,2013-06-03
"11588","102685",8,2013-04-05
"11588","102926",9,2013-06-08
"11588","102975",7,2013-06-03
"11588","103064",9,2013-05-28
"11588","103644",6,2013-05-19
"11588","104265",7,2013-08-11
"11588","104692",5,2013-08-10
"11588","105327",8,2013-08-18
"11588","107290",8,2013-08-11
"11588","108550",7,2013-05-12
"11588","110357",10,2013-04-01
"11588","111282",7,2013-06-05
"11588","112384",7,2013-06-04
"11588","113492",4,2013-07-01
"11588","114746",6,2013-06-16
"11588","114898",6,2013-05-11
"11588","116629",6,2013-08-10
"11588","116778",7,2013-04-20
"11588","117060",8,2013-06-03
"11588","117318",7,2013-06-05
"11588","117381",8,2013-06-07
"11588","117731",8,2013-06-28
"11588","118583",6,2013-06-05
"11588","118884",8,2013-06-03
"11588","119174",7,2013-04-17
"11588","119217",8,2013-07-09
"11588","119488",8,2013-06-18
"11588","119925",6,2013-06-27
"11588","120184",4,2013-06-28
"11588","120201",5,2013-07-18
"11588","120382",6,2013-06-21
"11588","120591",9,2013-07-18
"11588","120667",5,2013-06-03
"11588","120685",3,2013-08-10
"11588","120804",7,2013-06-05
"11588","120844",6,2013-08-22
"11588","120915",7,2013-06-05
"11588","121765",7,2013-06-05
"11588","121766",7,2013-06-05
"11588","123755",7,2013-08-11
"11588","129387",8,2013-06-03
"11588","134847",7,2013-06-03
"11588","162222",9,2013-06-04
"11588","164052",6,2013-06-05
"11588","167190",6,2013-06-03
"11588","167404",8,2013-05-28
"11588","181689",6,2013-06-03
"11588","181852",7,2013-05-28
"11588","199753",5,2013-08-16
"11588","210945",9,2013-06-03
"11588","212338",7,2013-08-11
"11588","216216",5,2013-08-11
"11588","241527",7,2013-05-06
"11588","251160",7,2013-08-11
"11588","253556",8,2013-04-13
"11588","258463",6,2013-06-03
"11588","268695",6,2013-06-05
"11588","289879",6,2013-06-03
"11588","290334",7,2013-06-03
"11588","293662",7,2013-06-21
"11588","298130",8,2013-08-22
"11588","318627",7,2013-08-10
"11588","319262",5,2013-06-03
"11588","343660",7,2013-08-11
"11588","348150",6,2013-03-06
"11588","348836",6,2013-08-22
"11588","362478",5,2013-06-03
"11588","366627",7,2013-08-11
"11588","368891",6,2013-06-03
"11588","369339",8,2013-05-28
"11588","370263",7,2013-04-13
"11588","372183",7,2013-06-03
"11588","376994",6,2013-06-03
"11588","379786",4,2013-06-04
"11588","401855",6,2013-06-27
"11588","402022",4,2013-07-16
"11588","409459",8,2013-06-24
"11588","414993",6,2013-06-03
"11588","429493",5,2013-07-18
"11588","432021",6,2013-08-10
"11588","433035",9,2013-09-16
"11588","433387",6,2013-05-11
"11588","440963",7,2013-06-03
"11588","448011",5,2013-06-03
"11588","450385",4,2013-08-15
"11588","454921",8,2013-05-07
"11588","465580",6,2013-06-05
"11588","481369",6,2013-08-10
"11588","482606",5,2013-05-17
"11588","486576",5,2013-06-05
"11588","489099",5,2013-08-18
"11588","493464",6,2013-06-04
"11588","770828",10,2013-06-16
"11588","795351",8,2013-06-28
"11588","800080",7,2013-03-18
"11588","800320",6,2013-06-03
"11588","800369",7,2013-04-08
"11588","816711",8,2013-07-20
"11588","870111",7,2013-06-21
"11588","898367",4,2013-08-09
"11588","905372",6,2013-06-03
"11588","936501",7,2013-06-04
"11588","938283",4,2013-04-24
"11588","945513",6,2013-03-01
"11588","949731",3,2013-08-11
"11588","963966",5,2013-06-03
"11588","986263",5,2013-05-13
"11588","1010048",9,2013-06-05
"11588","1017460",4,2013-05-28
"11588","1104001",5,2013-06-03
"11588","1148204",4,2013-06-03
"11588","1161864",5,2013-05-28
"11588","1188729",6,2013-06-02
"11588","1210042",5,2013-06-21
"11588","1210166",8,2013-06-15
"11588","1212419",5,2013-04-18
"11588","1220198",5,2013-07-05
"11588","1220634",6,2013-06-05
"11588","1228705",7,2013-03-06
"11588","1229238",6,2013-06-05
"11588","1288558",3,2013-04-05
"11588","1300854",7,2013-05-09
"11588","1314655",6,2013-06-28
"11588","1401152",6,2013-05-28
"11588","1403865",8,2013-06-29
"11588","1408101",10,2013-05-18
"11588","1411250",7,2013-09-14
"11588","1424381",7,2013-06-03
"11588","1430132",7,2013-07-27
"11588","1483013",8,2013-04-22
"11588","1499658",6,2013-03-17
"11588","1504320",6,2013-06-04
"11588","1623205",9,2013-03-13
"11588","1723121",6,2013-08-17
"11588","1935179",8,2013-08-25
"11589","1213663",10,2013-09-21
"11589","1860353",7,2013-09-21
"11590","116996",10,2013-05-26
"11590","117500",9,2013-06-09
"11590","118928",10,2013-05-26
"11590","241527",10,2013-07-12
"11590","1659337",10,2013-08-10
"11591","1282140",4,2013-06-29
"11592","1321870",8,2013-06-02
"11592","1840417",9,2013-07-23
"11592","2640474",9,2013-07-14
"11593","75148",9,2013-08-27
"11593","111161",9,2013-08-27
"11594","1707386",8,2013-05-19
"11595","398165",7,2013-04-01
"11595","1024648",8,2013-03-31
"11595","1217209",7,2013-04-01
"11595","1300854",9,2013-05-06
"11595","1499658",8,2013-04-01
"11595","1907668",7,2013-08-18
"11595","1924429",7,2013-03-31
"11596","882977",8,2013-06-03
"11596","1840417",10,2013-05-29
"11597","71571",8,2013-03-07
"11597","76100",6,2013-06-10
"11597","79073",1,2013-03-13
"11597","80934",5,2013-04-30
"11597","84945",8,2013-04-02
"11597","92086",8,2013-05-26
"11597","93148",9,2013-03-22
"11597","108255",2,2013-03-16
"11597","109369",7,2013-03-12
"11597","115571",8,2013-05-08
"11597","116365",8,2013-05-27
"11597","120738",5,2013-05-08
"11597","122961",2,2013-05-08
"11597","187078",7,2013-03-07
"11597","230011",9,2013-04-11
"11597","265808",3,2013-07-07
"11597","273923",7,2013-07-07
"11597","277371",6,2013-03-02
"11597","319061",9,2013-03-18
"11597","338751",6,2013-03-14
"11597","368563",4,2013-08-22
"11597","373051",8,2013-03-21
"11597","383060",5,2013-06-13
"11597","390521",4,2013-03-16
"11597","421239",7,2013-07-24
"11597","426592",6,2013-03-18
"11597","443536",8,2013-06-02
"11597","450259",10,2013-03-14
"11597","462193",8,2013-03-18
"11597","465502",7,2013-06-03
"11597","472181",8,2013-05-03
"11597","497373",8,2013-03-14
"11597","772193",7,2013-06-10
"11597","837562",9,2013-07-01
"11597","844993",9,2013-06-02
"11597","867271",1,2013-03-13
"11597","881320",5,2013-08-19
"11597","910554",1,2013-03-22
"11597","948470",6,2013-03-20
"11597","961097",5,2013-08-19
"11597","978764",4,2013-05-16
"11597","983193",9,2013-07-12
"11597","1047449",1,2013-03-12
"11597","1074638",8,2013-07-04
"11597","1142977",7,2013-08-09
"11597","1161064",5,2013-05-10
"11597","1194173",8,2013-09-12
"11597","1217209",8,2013-08-06
"11597","1259521",6,2013-05-10
"11597","1276104",7,2013-07-27
"11597","1305591",8,2013-09-04
"11597","1323594",8,2013-06-20
"11597","1336608",7,2013-05-03
"11597","1343727",8,2013-08-28
"11597","1345836",10,2013-06-15
"11597","1397514",6,2013-03-21
"11597","1409024",8,2013-03-17
"11597","1411704",7,2013-07-28
"11597","1428538",7,2013-08-03
"11597","1430607",9,2013-07-25
"11597","1433822",5,2013-06-30
"11597","1438173",5,2013-05-31
"11597","1438176",5,2013-05-27
"11597","1440129",5,2013-03-24
"11597","1502402",2,2013-08-22
"11597","1517260",8,2013-09-17
"11597","1549920",6,2013-06-20
"11597","1588173",8,2013-06-26
"11597","1611224",7,2013-07-27
"11597","1623288",7,2013-07-07
"11597","1633356",2,2013-03-18
"11597","1637725",7,2013-09-18
"11597","1646987",10,2013-03-19
"11597","1667889",9,2013-07-01
"11597","1698008",4,2013-03-18
"11597","1772240",3,2013-03-12
"11597","1959332",5,2013-09-04
"11597","1991245",3,2013-03-24
"11597","1995346",5,2013-07-07
"11597","2243537",1,2013-08-26
"11597","2328745",8,2013-07-24
"11597","2552498",5,2013-06-26
"11597","2634414",5,2013-09-15
"11597","2645670",5,2013-09-02
"11598","1210819",6,2013-07-05
"11598","1411250",5,2013-09-10
"11599","119783",7,2013-08-03
"11600","85407",8,2013-08-20
"11600","2306745",10,2013-08-20
"11601","71577",4,2013-09-03
"11601","361748",7,2013-08-30
"11601","432283",10,2013-08-31
"11601","477302",9,2013-09-10
"11601","785007",1,2013-08-28
"11601","800369",8,2013-09-09
"11601","848228",8,2013-08-30
"11601","988045",9,2013-09-11
"11601","1231583",10,2013-09-02
"11601","1300854",10,2013-09-02
"11601","1336617",6,2013-09-04
"11601","1343092",7,2013-09-03
"11601","1515091",7,2013-09-12
"11601","1588173",9,2013-08-31
"11601","1709654",5,2013-09-01
"11601","1922777",6,2013-09-21
"11602","481499",10,2013-04-21
"11602","1300854",10,2013-04-28
"11603","1728196",8,2013-08-07
"11603","1924429",8,2013-07-21
"11604","1343092",9,2013-06-23
"11605","770828",9,2013-06-15
"11606","1538403",10,2013-09-03
"11607","93777",10,2013-08-22
"11607","1701990",8,2013-06-25
"11607","1959438",8,2013-07-19
"11608","1854564",8,2013-09-02
"11609","46521",8,2013-05-12
"11609","56197",7,2013-05-12
"11609","64072",7,2013-05-12
"11609","66026",8,2013-05-12
"11609","245574",6,2013-05-12
"11609","265666",6,2013-05-12
"11609","325055",7,2013-05-12
"11609","795421",7,2013-05-12
"11609","1045658",8,2013-03-08
"11609","1674773",8,2013-05-23
"11609","2209418",1,2013-07-20
"11610","31679",7,2013-05-26
"11610","32138",9,2013-05-26
"11610","43014",6,2013-05-26
"11610","47396",7,2013-07-24
"11610","54215",4,2013-05-26
"11610","56592",7,2013-05-26
"11610","95016",7,2013-07-24
"11610","241527",10,2013-07-24
"11610","241760",9,2013-08-20
"11610","266543",9,2013-07-24
"11610","295297",10,2013-07-24
"11610","304141",10,2013-07-24
"11610","330373",10,2013-07-24
"11610","373889",10,2013-07-24
"11610","417741",10,2013-07-24
"11610","454876",3,2013-07-24
"11610","926084",10,2013-07-24
"11610","1010048",3,2013-07-24
"11610","1119646",10,2013-07-16
"11610","1201607",10,2013-07-24
"11610","1411697",10,2013-07-16
"11610","1951261",10,2013-07-16
"11611","1483013",5,2013-09-03
"11612","1300854",10,2013-05-07
"11613","78346",9,2013-07-31
"11613","80761",8,2013-08-14
"11613","83866",10,2013-08-05
"11613","88323",7,2013-08-05
"11613","91042",9,2013-08-14
"11613","96928",9,2013-07-31
"11613","99785",8,2013-07-31
"11613","100758",9,2013-08-05
"11613","126029",9,2013-08-14
"11613","298148",8,2013-08-14
"11613","307453",9,2013-08-14
"11613","332379",7,2013-07-31
"11613","365748",9,2013-08-24
"11613","398286",9,2013-08-14
"11613","398808",9,2013-08-05
"11613","405325",5,2013-07-31
"11613","413267",7,2013-08-14
"11613","420238",7,2013-08-14
"11613","447854",6,2013-08-14
"11613","458352",9,2013-08-14
"11613","472181",5,2013-08-04
"11613","790628",9,2013-07-27
"11613","811080",2,2013-04-28
"11613","837562",3,2013-08-14
"11613","1055292",9,2013-08-14
"11613","1298649",7,2013-08-03
"11613","1323594",8,2013-08-14
"11613","1449283",10,2013-08-14
"11613","1453405",6,2013-08-14
"11613","1547230",4,2013-08-03
"11613","1650043",8,2013-08-03
"11613","1707386",9,2013-08-03
"11614","1517260",1,2013-04-05
"11615","1217613",6,2013-03-05
"11616","72890",8,2013-05-07
"11616","109707",8,2013-05-16
"11616","109830",9,2013-04-21
"11616","289043",7,2013-05-14
"11616","425210",8,2013-04-29
"11616","481499",8,2013-04-17
"11616","770828",8,2013-06-18
"11616","780504",8,2013-04-17
"11616","1045658",8,2013-03-20
"11616","1300854",8,2013-05-03
"11616","1351685",7,2013-03-18
"11616","1613750",7,2013-03-31
"11616","1623205",7,2013-03-11
"11616","1667310",7,2013-03-28
"11616","1764234",7,2013-04-12
"11616","1904996",7,2013-03-07
"11616","1905041",6,2013-06-05
"11616","2302755",7,2013-03-24
"11617","2272336",9,2013-09-22
"11617","2378281",10,2013-09-02
"11618","1430132",7,2013-07-28
"11618","1690953",7,2013-07-14
"11619","1772341",10,2013-06-26
"11620","454876",10,2013-03-09
"11620","790724",7,2013-05-01
"11620","903624",8,2013-04-20
"11620","1007029",7,2013-04-14
"11620","1024648",9,2013-03-09
"11620","1142977",8,2013-05-11
"11620","1194173",6,2013-05-09
"11620","1204342",7,2013-03-02
"11620","1217209",7,2013-03-10
"11620","1361349",7,2013-04-05
"11620","1478338",7,2013-05-20
"11620","1601913",6,2013-05-03
"11620","1637725",9,2013-04-13
"11620","1920849",5,2013-05-20
"11621","446029",2,2013-07-07
"11621","1213663",9,2013-07-19
"11621","1300854",10,2013-04-26
"11621","1321870",10,2013-06-01
"11621","1606378",7,2013-03-03
"11621","1670345",10,2013-07-06
"11621","1922777",9,2013-06-29
"11621","1951261",10,2013-05-24
"11621","2226417",8,2013-09-16
"11622","407887",9,2013-03-31
"11622","780504",6,2013-03-12
"11622","790628",7,2013-03-28
"11622","800369",8,2013-05-12
"11622","1074638",9,2013-03-10
"11622","1235522",7,2013-03-09
"11622","1276104",7,2013-03-07
"11622","1300854",8,2013-05-09
"11622","1321870",8,2013-04-28
"11622","1491044",8,2013-04-15
"11622","1764234",5,2013-03-13
"11622","1855199",8,2013-03-12
"11622","1925479",6,2013-04-04
"11623","1130969",10,2013-03-13
"11624","790736",7,2013-09-12
"11624","816711",7,2013-09-13
"11624","986263",7,2013-09-11
"11624","1535108",6,2013-08-29
"11624","1670345",7,2013-09-12
"11624","1723121",6,2013-09-16
"11624","1815862",7,2013-09-22
"11625","469021",9,2013-08-20
"11626","105629",8,2013-03-18
"11626","770828",8,2013-08-16
"11626","848537",7,2013-05-27
"11626","873886",8,2013-03-21
"11626","985058",6,2013-03-18
"11626","1408101",8,2013-05-27
"11626","1691917",7,2013-08-16
"11627","1623205",7,2013-03-09
"11628","4936",5,2013-07-06
"11628","5078",4,2013-08-23
"11628","7880",7,2013-07-19
"11628","9968",6,2013-09-02
"11628","11508",7,2013-07-17
"11628","11541",8,2013-07-13
"11628","11607",7,2013-08-22
"11628","13025",7,2013-07-18
"11628","13442",4,2013-07-20
"11628","14341",8,2013-07-09
"11628","15064",9,2013-07-20
"11628","15163",8,2013-07-18
"11628","15324",7,2013-07-01
"11628","15361",10,2013-07-26
"11628","15624",6,2013-07-27
"11628","15648",8,2013-07-25
"11628","15864",8,2013-07-14
"11628","15881",7,2013-08-14
"11628","16332",9,2013-09-17
"11628","16847",10,2013-07-21
"11628","17136",10,2013-08-23
"11628","17925",7,2013-07-09
"11628","18217",8,2013-07-27
"11628","18455",9,2013-07-22
"11628","18742",7,2013-07-15
"11628","18806",9,2013-07-29
"11628","19254",8,2013-06-30
"11628","19421",7,2013-07-19
"11628","20768",8,2013-07-24
"11628","21577",6,2013-09-03
"11628","22100",9,2013-08-27
"11628","22458",8,2013-07-24
"11628","23158",9,2013-08-24
"11628","23634",9,2013-08-29
"11628","23649",10,2013-09-03
"11628","23937",9,2013-08-31
"11628","24069",9,2013-09-21
"11628","26029",9,2013-08-11
"11628","27752",9,2013-08-31
"11628","27977",8,2013-06-22
"11628","28950",8,2013-08-11
"11628","29850",6,2013-08-29
"11628","29947",8,2013-08-27
"11628","30341",9,2013-08-24
"11628","31885",10,2013-08-15
"11628","31971",8,2013-08-15
"11628","32138",8,2013-07-07
"11628","32155",7,2013-08-25
"11628","32553",7,2013-07-19
"11628","32976",10,2013-09-19
"11628","33467",9,2013-07-01
"11628","33922",4,2013-06-24
"11628","35015",9,2013-09-09
"11628","35279",6,2013-06-10
"11628","36342",9,2013-09-11
"11628","40525",9,2013-09-08
"11628","44837",8,2013-06-16
"11628","46438",8,2013-06-20
"11628","49406",8,2013-06-06
"11628","49730",7,2013-06-15
"11628","50825",8,2013-06-08
"11628","50986",8,2013-06-23
"11628","52311",8,2013-06-29
"11628","52330",5,2013-06-27
"11628","53198",9,2013-04-07
"11628","53976",8,2013-06-27
"11628","54389",9,2013-04-06
"11628","56193",9,2013-06-06
"11628","56663",7,2013-03-18
"11628","58458",7,2013-06-06
"11628","60176",9,2013-06-22
"11628","60277",8,2013-04-10
"11628","62622",10,2013-06-29
"11628","71853",8,2013-09-19
"11628","72684",9,2013-03-15
"11628","74782",7,2013-06-28
"11628","74811",8,2013-06-20
"11628","79470",7,2013-07-01
"11628","81059",5,2013-07-13
"11628","81505",7,2013-03-17
"11628","82050",7,2013-06-20
"11628","84549",8,2013-06-16
"11628","85959",9,2013-06-07
"11628","86637",10,2013-04-14
"11628","88680",9,2013-06-20
"11628","93058",8,2013-06-27
"11628","95327",9,2013-03-23
"11628","98253",8,2013-06-04
"11628","100935",8,2013-07-07
"11628","102511",6,2013-06-21
"11628","106856",7,2013-03-25
"11628","108122",8,2013-07-01
"11628","111845",9,2013-04-05
"11628","112445",8,2013-06-23
"11628","114746",7,2013-06-30
"11628","116922",8,2013-04-09
"11628","120265",10,2013-03-01
"11628","200071",9,2013-03-13
"11628","212720",6,2013-06-14
"11628","218839",3,2013-04-14
"11628","253474",6,2013-06-14
"11628","278504",6,2013-03-03
"11628","299658",6,2013-07-05
"11628","770802",9,2013-06-07
"11628","851578",9,2013-06-15
"11628","913425",8,2013-06-08
"11628","975645",7,2013-04-07
"11628","1020773",10,2013-08-26
"11628","1185616",8,2013-03-24
"11628","1189073",9,2013-06-11
"11628","1210819",3,2013-08-17
"11628","1357045",6,2013-06-29
"11628","1423419",4,2013-04-13
"11628","1430132",2,2013-08-17
"11628","1707386",6,2013-07-07
"11628","1719692",4,2013-04-13
"11628","1843287",9,2013-08-09
"11628","1853728",8,2013-03-27
"11628","1922788",8,2013-06-29
"11628","1924396",7,2013-07-11
"11628","2017020",1,2013-08-18
"11628","2125423",9,2013-06-14
"11628","2258858",9,2013-09-22
"11628","2364998",5,2013-06-29
"11628","2365016",5,2013-06-29
"11628","2380594",7,2013-08-14
"11628","2608732",7,2013-06-28
"11629","110413",9,2013-09-13
"11629","770828",9,2013-06-17
"11629","1232829",7,2013-09-20
"11629","1245492",9,2013-06-17
"11629","1783732",4,2013-04-26
"11629","1911644",7,2013-08-09
"11630","31385",7,2013-03-09
"11630","379725",7,2013-03-16
"11630","423169",6,2013-08-07
"11630","427152",4,2013-09-03
"11630","1587707",7,2013-03-16
"11631","1727388",10,2013-09-08
"11632","454876",8,2013-03-03
"11632","1024648",6,2013-03-03
"11632","1670345",9,2013-07-08
"11632","1707386",7,2013-03-18
"11632","1853728",8,2013-03-03
"11633","65421",8,2013-04-29
"11633","1226753",8,2013-04-03
"11633","1268987",4,2013-04-26
"11634","1690953",6,2013-08-20
"11635","770828",6,2013-06-15
"11635","816711",8,2013-06-23
"11635","1210819",7,2013-08-11
"11635","1343092",8,2013-05-16
"11635","1433811",6,2013-06-10
"11635","1453405",7,2013-07-02
"11635","1670345",7,2013-06-07
"11635","1690953",7,2013-08-13
"11635","1905041",7,2013-05-26
"11635","2112124",8,2013-08-14
"11636","1343092",4,2013-05-20
"11637","115988",4,2013-09-10
"11637","133751",7,2013-09-08
"11637","938330",4,2013-09-02
"11637","1316037",1,2013-09-02
"11637","1935896",4,2013-09-12
"11638","1288558",1,2013-09-05
"11639","770828",2,2013-06-22
"11639","1408101",1,2013-05-09
"11640","1234548",8,2013-04-02
"11640","1764651",8,2013-04-02
"11641","1119191",5,2013-09-16
"11642","1981677",7,2013-09-14
"11642","2132285",5,2013-09-21
"11643","436078",5,2013-09-06
"11643","930071",4,2013-09-02
"11643","1183276",5,2013-09-12
"11643","1284028",6,2013-09-09
"11643","1408101",6,2013-09-18
"11643","1441951",6,2013-09-11
"11643","1568150",6,2013-09-22
"11643","1650554",6,2013-08-28
"11643","1922777",4,2013-09-20
"11643","1931435",4,2013-09-09
"11643","1931551",2,2013-09-19
"11643","2193418",5,2013-09-16
"11644","1688649",7,2013-07-25
